inventory_id,Department,Class,Size,Inventory Units,Full Price Inventory Units,Markdown Inventory Units,Inventory Value,Full Price Inventory Value,Markdown Inventory Value,Units Sold,Full Price Units Sold,Markdown Units Sold,Sales,Full Price Sales,Markdown Sales
1500,Decorative Textiles,Solid Decorative Pillows,13x20,57,26,31,"$1,259.75",$629.75,$630.00,2,2,0,$26.24 ,$26.24 ,$0.00 
1501,Decorative Textiles,Solid Decorative Pillows,14x20,151,151,0,"$3,012.49","$3,012.49",$0.00,15,15,0,$285.86 ,$285.86 ,$0.00 
1502,Decorative Textiles,Solid Decorative Pillows,14x24,266,266,0,"$6,456.94","$6,456.94",$0.00,17,17,0,$341.43 ,$341.43 ,$0.00 
1503,Decorative Textiles,Solid Decorative Pillows,14x26,321,272,49,"$6,169.28","$5,437.28",$732.00,32,32,0,$635.69 ,$623.69 ,$12.00 
1504,Decorative Textiles,Solid Decorative Pillows,14x30,278,0,278,"$5,544.00",$0.00,"$5,544.00",12,0,12,$224.00 ,$0.00 ,$224.00 
1505,Decorative Textiles,Solid Decorative Pillows,16in,57,39,18,$757.11,$584.61,$172.50,9,3,6,$104.97 ,$44.97 ,$60.00 
1506,Decorative Textiles,Solid Decorative Pillows,16X24,89,89,0,"$4,409.12","$4,409.12",$0.00,4,4,0,$179.96 ,$179.96 ,$0.00 
1507,Decorative Textiles,Solid Decorative Pillows,16x26,18,0,18,$522.00,$0.00,$522.00,1,0,1,$29.00 ,$0.00 ,$29.00 
1508,Decorative Textiles,Solid Decorative Pillows,16x32,186,0,186,"$2,784.00",$0.00,"$2,784.00",34,0,34,$504.00 ,$0.00 ,$504.00 
1509,Decorative Textiles,Solid Decorative Pillows,18x18,121,0,121,"$2,648.80",$0.00,"$2,648.80",17,0,17,$369.60 ,$0.00 ,$369.60 
1510,Decorative Textiles,Solid Decorative Pillows,19x19,84,0,84,"$2,081.25",$0.00,"$2,081.25",23,0,23,$555.00 ,$0.00 ,$555.00 
1511,Decorative Textiles,Solid Decorative Pillows,20x20,"1,708","1,493",215,"$38,406.77","$34,393.07","$4,013.70",120,99,21,"$2,536.26 ","$2,238.76 ",$297.50 
1512,Decorative Textiles,Solid Decorative Pillows,22x22,"2,442","1,719",723,"$55,112.81","$40,767.91","$14,344.90",215,150,65,"$5,010.15 ","$3,513.50 ","$1,496.65 "
1513,Decorative Textiles,Solid Decorative Pillows,24in,88,0,88,"$1,048.80",$0.00,"$1,048.80",10,0,10,$114.00 ,$0.00 ,$114.00 
1514,Decorative Textiles,Solid Decorative Pillows,24x24,101,101,0,"$2,516.49","$2,516.49",$0.00,23,23,0,$569.77 ,$569.77 ,$0.00 
1515,Decorative Textiles,Solid Decorative Pillows,7x18,56,56,0,"$2,213.45","$2,213.45",$0.00,29,29,0,$543.77 ,$543.77 ,$0.00 
1516,Decorative Textiles,Solid Decorative Pillows,8x24,37,37,0,$618.44,$618.44,$0.00,11,11,0,$176.70 ,$176.70 ,$0.00 
1517,Mens Contemporary,Denim,28,6,6,0,$239.94,$239.94,$0.00,5,5,0,$191.95 ,$191.95 ,$0.00 
1518,Mens Contemporary,Denim,28X32,2,2,0,$89.99,$89.99,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1519,Mens Contemporary,Denim,29x32,4,4,0,$239.97,$239.97,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1520,Mens Contemporary,Denim,30,27,27,0,"$1,133.73","$1,133.73",$0.00,6,6,0,$227.95 ,$227.95 ,$0.00 
1521,Mens Contemporary,Denim,30x32,70,70,0,"$4,342.80","$4,342.80",$0.00,11,11,0,$501.40 ,$501.40 ,$0.00 
1522,Mens Contemporary,Denim,31,5,2,3,$181.98,$77.98,$104.00,2,2,0,$51.99 ,$51.99 ,$0.00 
1523,Mens Contemporary,Denim,31x32,24,24,0,"$1,774.27","$1,774.27",$0.00,2,2,0,$136.48 ,$136.48 ,$0.00 
1524,Mens Contemporary,Denim,32,468,412,56,"$20,686.89","$18,444.89","$2,242.00",49,33,16,"$2,070.68 ","$1,424.68 ",$646.00 
1525,Mens Contemporary,Denim,32x30,4,4,0,$233.96,$233.96,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1526,Mens Contemporary,Denim,32x32,122,118,4,"$7,519.32","$7,311.32",$208.00,12,12,0,$707.09 ,$675.89 ,$31.20 
1527,Mens Contemporary,Denim,33,242,176,66,"$10,648.25","$8,008.25","$2,640.00",28,18,10,"$1,199.82 ",$809.82 ,$390.00 
1528,Mens Contemporary,Denim,33x32,124,113,11,"$7,555.18","$6,962.38",$592.80,17,13,4,$985.03 ,$802.63 ,$182.40 
1529,Mens Contemporary,Denim,34,"1,454","1,144",310,"$64,728.56","$52,328.56","$12,400.00",98,72,26,"$4,119.28 ","$3,079.28 ","$1,040.00 "
1530,Mens Contemporary,Denim,34x30,2,2,0,$116.98,$116.98,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1531,Mens Contemporary,Denim,34x32,444,434,10,"$27,194.76","$26,545.16",$649.60,51,50,1,"$3,376.56 ","$3,283.76 ",$92.80 
1532,Mens Contemporary,Denim,36,940,705,235,"$41,355.45","$31,955.45","$9,400.00",47,28,19,"$1,962.23 ","$1,212.23 ",$750.00 
1533,Mens Contemporary,Denim,36x30,16,16,0,$959.84,$959.84,$0.00,7,7,0,$383.94 ,$383.94 ,$0.00 
1534,Mens Contemporary,Denim,36x32,406,377,29,"$23,725.48","$22,333.48","$1,392.00",40,28,12,"$2,195.02 ","$1,638.22 ",$556.80 
1535,Mens Contemporary,Denim,38,73,68,5,"$3,151.82","$2,951.82",$200.00,13,11,2,$532.39 ,$472.39 ,$60.00 
1536,Mens Contemporary,Denim,38x30,2,2,0,$123.48,$123.48,$0.00,2,2,0,$123.48 ,$123.48 ,$0.00 
1537,Mens Contemporary,Denim,38x32,30,30,0,"$2,014.20","$2,014.20",$0.00,9,9,0,$535.42 ,$535.42 ,$0.00 
1538,Mens Contemporary,Denim,40,56,56,0,"$2,450.45","$2,450.45",$0.00,14,14,0,$531.87 ,$531.87 ,$0.00 
1539,Mens Contemporary,Denim,40x32,2,2,0,$76.99,$76.99,$0.00,2,2,0,$76.99 ,$76.99 ,$0.00 
1540,Mens Contemporary,LS Knit Tops,L,205,141,64,"$5,620.95","$4,146.65","$1,474.30",27,26,1,$802.45 ,$777.15 ,$25.30 
1541,Mens Contemporary,LS Knit Tops,M,261,143,118,"$7,260.32","$4,628.42","$2,631.90",42,27,15,"$1,765.19 ","$1,436.59 ",$328.60 
1542,Mens Contemporary,LS Knit Tops,S,5,5,0,$399.95,$399.95,$0.00,2,2,0,$439.98 ,$439.98 ,$0.00 
1543,Mens Contemporary,LS Knit Tops,XL,27,19,8,$412.31,$242.91,$169.40,18,18,0,"$1,483.72 ","$1,483.72 ",$0.00 
1544,Mens Contemporary,LS Knit Tops,XXL,13,13,0,$163.67,$163.67,$0.00,9,9,0,$116.91 ,$116.91 ,$0.00 
1545,Mens Contemporary,LS Woven Tops,L,251,169,82,"$7,005.87","$5,154.57","$1,851.30",71,58,13,"$2,350.67 ","$2,070.17 ",$280.50 
1546,Mens Contemporary,LS Woven Tops,M,484,250,234,"$14,517.50","$8,731.50","$5,786.00",36,27,9,"$1,177.84 ",$962.24 ,$215.60 
1547,Mens Contemporary,LS Woven Tops,S,333,153,180,"$9,720.27","$5,141.97","$4,578.30",20,15,5,$583.96 ,$490.36 ,$93.60 
1548,Mens Contemporary,LS Woven Tops,XL,21,21,0,$654.29,$654.29,$0.00,7,6,1,$209.24 ,$192.44 ,$16.80 
1549,Mens Contemporary,Outerwear,L,4,4,0,$604.47,$604.47,$0.00,2,2,0,$402.98 ,$402.98 ,$0.00 
1550,Mens Contemporary,Outerwear,M,29,29,0,"$2,606.72","$2,606.72",$0.00,17,15,2,"$1,897.35 ","$1,831.35 ",$66.00 
1551,Mens Contemporary,Outerwear,S,40,29,11,"$2,229.91","$1,970.71",$259.20,8,6,2,"$1,051.15 ","$1,007.95 ",$43.20 
1552,Mens Contemporary,Pants,30,12,8,4,$327.17,$191.17,$136.00,4,4,0,$84.97 ,$84.97 ,$0.00 
1553,Mens Contemporary,Pants,30x30,18,18,0,$699.83,$699.83,$0.00,7,7,0,$249.94 ,$249.94 ,$0.00 
1554,Mens Contemporary,Pants,30x32,2,2,0,$63.98,$63.98,$0.00,2,2,0,$63.98 ,$63.98 ,$0.00 
1555,Mens Contemporary,Pants,32,21,11,10,$648.89,$274.89,$374.00,5,5,0,$109.96 ,$109.96 ,$0.00 
1556,Mens Contemporary,Pants,32x32,21,0,21,$403.00,$0.00,$403.00,8,0,8,$155.00 ,$0.00 ,$155.00 
1557,Mens Contemporary,Pants,33,9,9,0,$212.42,$212.42,$0.00,3,3,0,$62.48 ,$62.48 ,$0.00 
1558,Mens Contemporary,Pants,34,96,80,16,"$2,619.21","$1,979.21",$640.00,8,8,0,$199.92 ,$199.92 ,$0.00 
1559,Mens Contemporary,Pants,34x32,16,0,16,$320.00,$0.00,$320.00,1,0,1,$20.00 ,$0.00 ,$20.00 
1560,Mens Contemporary,Pants,35x32,13,13,0,$495.88,$495.88,$0.00,5,5,0,$185.95 ,$185.95 ,$0.00 
1561,Mens Contemporary,Pants,36,95,78,17,"$2,578.98","$1,932.98",$646.00,17,15,2,$395.11 ,$361.11 ,$34.00 
1562,Mens Contemporary,Pants,36x30,9,9,0,$335.92,$335.92,$0.00,2,2,0,$41.99 ,$41.99 ,$0.00 
1563,Mens Contemporary,Pants,38,13,13,0,$314.87,$314.87,$0.00,2,2,0,$34.99 ,$34.99 ,$0.00 
1564,Mens Contemporary,Pants,38x32,20,20,0,$791.80,$791.80,$0.00,1,1,0,$35.99 ,$35.99 ,$0.00 
1565,Mens Contemporary,Pants,40x32,8,8,0,$289.93,$289.93,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1566,Mens Contemporary,Shorts,29,4,4,0,$174.97,$174.97,$0.00,4,4,0,$174.97 ,$174.97 ,$0.00 
1567,Mens Contemporary,Shorts,30,246,246,0,"$8,528.04","$8,528.04",$0.00,12,12,0,$379.38 ,$379.38 ,$0.00 
1568,Mens Contemporary,Shorts,31,15,15,0,$693.36,$693.36,$0.00,1,1,0,$28.49 ,$28.49 ,$0.00 
1569,Mens Contemporary,Shorts,32,464,464,0,"$13,729.37","$13,729.37",$0.00,66,66,0,"$1,790.34 ","$1,790.34 ",$0.00 
1570,Mens Contemporary,Shorts,33,235,235,0,"$6,897.65","$6,897.65",$0.00,34,34,0,$839.17 ,$839.17 ,$0.00 
1571,Mens Contemporary,Shorts,34,504,504,0,"$14,358.96","$14,358.96",$0.00,56,56,0,"$1,475.44 ","$1,475.44 ",$0.00 
1572,Mens Contemporary,Shorts,36,336,336,0,"$9,341.65","$9,341.65",$0.00,38,38,0,"$1,077.62 ","$1,077.62 ",$0.00 
1573,Mens Contemporary,Shorts,38,294,294,0,"$11,617.06","$11,617.06",$0.00,23,23,0,$796.02 ,$796.02 ,$0.00 
1574,Mens Contemporary,Shorts,40,15,15,0,$539.36,$539.36,$0.00,3,3,0,$129.97 ,$129.97 ,$0.00 
1575,Mens Contemporary,SS Knit Tops,L,"10,157","9,365",792,"$207,171.85","$195,915.55","$11,256.30","1,184","1,062",122,"$29,233.09 ","$27,496.99 ","$1,736.10 "
1576,Mens Contemporary,SS Knit Tops,M,"7,566","7,278",288,"$162,514.48","$158,400.78","$4,113.70",878,811,67,"$19,892.34 ","$18,925.14 ",$967.20 
1577,Mens Contemporary,SS Knit Tops,S,"1,576","1,531",45,"$39,093.19","$38,227.89",$865.30,161,147,14,"$4,092.14 ","$3,792.94 ",$299.20 
1578,Mens Contemporary,SS Knit Tops,XL,"2,593","2,464",129,"$53,555.46","$51,808.26","$1,747.20",349,323,26,"$8,118.87 ","$7,771.67 ",$347.20 
1579,Mens Contemporary,SS Knit Tops,XS,117,108,9,"$4,438.93","$4,142.93",$296.00,6,4,2,$207.16 ,$147.96 ,$59.20 
1580,Mens Contemporary,SS Knit Tops,XXL,209,206,3,"$3,828.35","$3,777.95",$50.40,72,71,1,"$1,585.10 ","$1,559.90 ",$25.20 
1581,Mens Contemporary,SS Woven Tops,L,"1,362","1,362",0,"$33,598.58","$33,598.58",$0.00,152,152,0,"$3,505.98 ","$3,505.98 ",$0.00 
1582,Mens Contemporary,SS Woven Tops,M,"1,766","1,766",0,"$43,144.85","$43,144.85",$0.00,141,141,0,"$3,589.59 ","$3,589.59 ",$0.00 
1583,Mens Contemporary,SS Woven Tops,S,286,286,0,"$6,511.14","$6,511.14",$0.00,27,27,0,$658.24 ,$658.24 ,$0.00 
1584,Mens Contemporary,SS Woven Tops,XL,644,644,0,"$15,781.97","$15,781.97",$0.00,137,137,0,"$3,334.63 ","$3,334.63 ",$0.00 
1585,Mens Contemporary,SS Woven Tops,XXL,2,2,0,$26.33,$26.33,$0.00,2,2,0,$26.33 ,$26.33 ,$0.00 
1586,Mens Activewear,Active Pants,2XL,14,14,0,$250.46,$250.46,$0.00,7,7,0,$120.33 ,$120.33 ,$0.00 
1587,Mens Activewear,Active Pants,3XL,11,2,9,$245.04,$36.24,$208.80,2,2,0,$36.24 ,$36.24 ,$0.00 
1588,Mens Activewear,Active Pants,4XLT,6,6,0,$115.94,$115.94,$0.00,5,5,0,$86.96 ,$86.96 ,$0.00 
1589,Mens Activewear,Active Pants,5XL,15,0,15,$222.75,$0.00,$222.75,3,0,3,$40.50 ,$0.00 ,$40.50 
1590,Mens Activewear,Active Pants,L,185,185,0,"$3,154.25","$3,154.25",$0.00,71,71,0,"$1,166.65 ","$1,166.65 ",$0.00 
1591,Mens Activewear,Active Pants,LG,57,30,27,"$1,382.71",$734.71,$648.00,7,4,3,$161.96 ,$89.96 ,$72.00 
1592,Mens Activewear,Active Pants,M,159,140,19,"$2,533.31","$2,346.31",$187.00,32,24,8,$555.66 ,$479.16 ,$76.50 
1593,Mens Activewear,Active Pants,MD,165,78,87,"$4,028.52","$1,941.72","$2,086.80",8,4,4,$181.26 ,$92.46 ,$88.80 
1594,Mens Activewear,Active Pants,S,143,132,11,"$2,167.28","$2,062.28",$105.00,12,9,3,$205.72 ,$177.72 ,$28.00 
1595,Mens Activewear,Active Pants,SM,43,34,9,"$1,042.22",$833.42,$208.80,9,8,1,$215.98 ,$181.18 ,$34.80 
1596,Mens Activewear,Active Pants,XL,149,149,0,"$3,064.52","$3,064.52",$0.00,20,20,0,$413.81 ,$413.81 ,$0.00 
1597,Mens Activewear,Active Pants,XS,1,1,0,$12.99,$12.99,$0.00,1,1,0,$6.50 ,$6.50 ,$0.00 
1598,Mens Activewear,Traditional Swimwear,2XL,2,2,0,$28.03,$28.03,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1599,Mens Activewear,Traditional Swimwear,L,284,270,14,"$5,860.50","$5,649.30",$211.20,33,32,1,$666.89 ,$647.69 ,$19.20 
1600,Mens Activewear,Traditional Swimwear,M,180,156,24,"$3,398.75","$3,013.95",$384.80,67,58,9,"$1,396.18 ","$1,248.18 ",$148.00 
1601,Mens Activewear,Traditional Swimwear,S,136,136,0,"$2,390.64","$2,390.64",$0.00,24,24,0,$551.76 ,$551.76 ,$0.00 
1602,Mens Activewear,Traditional Swimwear,XL,93,76,17,"$1,608.44","$1,334.84",$273.60,12,10,2,$242.00 ,$213.20 ,$28.80 
1603,Mens Activewear,Traditional Swimwear,XXL,48,48,0,$860.53,$860.53,$0.00,11,11,0,$209.90 ,$209.90 ,$0.00 
1604,Inf & Toddlers,Boy Layette,0-3M,920,920,0,"$8,218.00","$8,218.00",$0.00,117,117,0,$941.23 ,$941.23 ,$0.00 
1605,Inf & Toddlers,Boy Layette,12M,65,65,0,$966.86,$966.86,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1606,Inf & Toddlers,Boy Layette,18M,55,55,0,$832.45,$832.45,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1607,Inf & Toddlers,Boy Layette,3-6M,"1,007","1,007",0,"$8,599.19","$8,599.19",$0.00,106,106,0,$897.90 ,$897.90 ,$0.00 
1608,Inf & Toddlers,Boy Layette,6-9M,896,896,0,"$7,791.35","$7,791.35",$0.00,68,68,0,$569.03 ,$569.03 ,$0.00 
1609,Inf & Toddlers,Family Sets,12M,255,255,0,"$4,378.05","$4,378.05",$0.00,33,33,0,$561.08 ,$561.08 ,$0.00 
1610,Inf & Toddlers,Family Sets,18M,96,96,0,"$1,668.55","$1,668.55",$0.00,12,12,0,$205.98 ,$205.98 ,$0.00 
1611,Inf & Toddlers,Family Sets,24M,110,110,0,"$1,948.90","$1,948.90",$0.00,9,9,0,$143.66 ,$143.66 ,$0.00 
1612,Inf & Toddlers,Family Sets,3-6M,299,299,0,"$4,697.86","$4,697.86",$0.00,14,14,0,$211.07 ,$211.07 ,$0.00 
1613,Inf & Toddlers,Family Sets,6-9M,137,137,0,"$2,170.53","$2,170.53",$0.00,8,8,0,$122.03 ,$122.03 ,$0.00 
1614,Inf & Toddlers,Family Swim,12M,22,22,0,$283.83,$283.83,$0.00,6,6,0,$74.04 ,$74.04 ,$0.00 
1615,Inf & Toddlers,Family Swim,18M,9,9,0,$116.91,$116.91,$0.00,7,7,0,$81.84 ,$81.84 ,$0.00 
1616,Inf & Toddlers,Family Swim,24M,63,63,0,$809.93,$809.93,$0.00,8,8,0,$94.18 ,$94.18 ,$0.00 
1617,Inf & Toddlers,Girl Layette,0-3M,853,853,0,"$8,218.42","$8,218.42",$0.00,65,65,0,$582.10 ,$582.10 ,$0.00 
1618,Inf & Toddlers,Girl Layette,3-6M,777,777,0,"$6,922.24","$6,922.24",$0.00,39,39,0,$379.61 ,$379.61 ,$0.00 
1619,Inf & Toddlers,Girl Layette,6-9M,"1,045","1,045",0,"$9,925.05","$9,925.05",$0.00,31,31,0,$284.89 ,$284.89 ,$0.00 
1620,Inf & Toddlers,Girl Layette,9-12M,45,45,0,$449.55,$449.55,$0.00,2,2,0,$17.98 ,$17.98 ,$0.00 
1621,Inf & Toddlers,Infant Boy Separates,0-3M,53,53,0,$782.48,$782.48,$0.00,4,4,0,$57.56 ,$57.56 ,$0.00 
1622,Inf & Toddlers,Infant Boy Separates,12-18M,25,25,0,$370.25,$370.25,$0.00,21,21,0,$336.09 ,$336.09 ,$0.00 
1623,Inf & Toddlers,Infant Boy Separates,12M,434,434,0,"$4,396.66","$4,396.66",$0.00,33,33,0,$314.68 ,$314.68 ,$0.00 
1624,Inf & Toddlers,Infant Boy Separates,18M,497,445,52,"$4,238.15","$4,029.35",$208.80,38,36,2,$327.24 ,$320.04 ,$7.20 
1625,Inf & Toddlers,Infant Boy Separates,24M,195,195,0,"$1,775.66","$1,775.66",$0.00,16,16,0,$144.65 ,$144.65 ,$0.00 
1626,Inf & Toddlers,Infant Boy Separates,3-6M,73,73,0,"$1,091.27","$1,091.27",$0.00,12,12,0,$179.09 ,$179.09 ,$0.00 
1627,Inf & Toddlers,Infant Boy Separates,3M,9,9,0,$114.31,$114.31,$0.00,3,3,0,$28.58 ,$28.58 ,$0.00 
1628,Inf & Toddlers,Infant Boy Separates,6M,18,18,0,$227.97,$227.97,$0.00,5,5,0,$59.10 ,$59.10 ,$0.00 
1629,Inf & Toddlers,Infant Boy Separates,9-12M,52,52,0,$768.99,$768.99,$0.00,17,17,0,$250.94 ,$250.94 ,$0.00 
1630,Inf & Toddlers,Infant Boy Separates,9M,47,47,0,$602.74,$602.74,$0.00,7,7,0,$83.14 ,$83.14 ,$0.00 
1631,Inf & Toddlers,Infant Boy Sets,0-3M,56,56,0,$504.84,$504.84,$0.00,3,3,0,$23.77 ,$23.77 ,$0.00 
1632,Inf & Toddlers,Infant Boy Sets,12-18M,274,274,0,"$3,554.06","$3,554.06",$0.00,29,29,0,$374.11 ,$374.11 ,$0.00 
1633,Inf & Toddlers,Infant Boy Sets,12M,987,576,411,"$13,543.45","$8,170.60","$5,372.85",80,47,33,$980.24 ,$684.14 ,$296.10 
1634,Inf & Toddlers,Infant Boy Sets,18-24M,91,91,0,"$1,171.70","$1,171.70",$0.00,11,11,0,$135.75 ,$135.75 ,$0.00 
1635,Inf & Toddlers,Infant Boy Sets,18M,490,320,170,"$6,493.01","$4,205.21","$2,287.80",39,26,13,$455.75 ,$313.55 ,$142.20 
1636,Inf & Toddlers,Infant Boy Sets,24M,472,332,140,"$6,489.18","$4,572.18","$1,917.00",45,29,16,$546.21 ,$354.21 ,$192.00 
1637,Inf & Toddlers,Infant Boy Sets,3-6M,57,57,0,$519.64,$519.64,$0.00,7,7,0,$59.43 ,$59.43 ,$0.00 
1638,Inf & Toddlers,Infant Boy Sets,6-12M,23,23,0,$288.38,$288.38,$0.00,4,4,0,$48.06 ,$48.06 ,$0.00 
1639,Inf & Toddlers,Infant Boy Sets,6-9M,27,27,0,$248.33,$248.33,$0.00,4,4,0,$36.26 ,$36.26 ,$0.00 
1640,Inf & Toddlers,Infant Dresses,12-18M,324,324,0,"$2,859.36","$2,859.36",$0.00,24,24,0,$210.37 ,$210.37 ,$0.00 
1641,Inf & Toddlers,Infant Dresses,12M,"1,255","1,172",83,"$14,637.63","$13,480.53","$1,157.10",103,98,5,"$1,232.98 ","$1,151.78 ",$81.20 
1642,Inf & Toddlers,Infant Dresses,18-24M,265,265,0,"$2,377.35","$2,377.35",$0.00,19,19,0,$162.22 ,$162.22 ,$0.00 
1643,Inf & Toddlers,Infant Dresses,18M,"1,005",976,29,"$11,739.90","$11,324.10",$415.80,109,99,10,"$1,332.21 ","$1,193.61 ",$138.60 
1644,Inf & Toddlers,Infant Dresses,24M,928,798,130,"$11,198.02","$9,378.02","$1,820.00",112,106,6,"$1,376.94 ","$1,292.94 ",$84.00 
1645,Inf & Toddlers,Infant Dresses,3-6M,11,11,0,$157.40,$157.40,$0.00,3,3,0,$44.97 ,$44.97 ,$0.00 
1646,Inf & Toddlers,Infant Dresses,3M,61,61,0,$791.74,$791.74,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1647,Inf & Toddlers,Infant Dresses,6-9M,34,34,0,$503.66,$503.66,$0.00,5,5,0,$62.96 ,$62.96 ,$0.00 
1648,Inf & Toddlers,Infant Dresses,6M,45,45,0,$578.70,$578.70,$0.00,6,6,0,$70.15 ,$70.15 ,$0.00 
1649,Inf & Toddlers,Infant Dresses,9M,30,30,0,$382.56,$382.56,$0.00,8,8,0,$100.67 ,$100.67 ,$0.00 
1650,Inf & Toddlers,Infant Girl Separates,12M,39,39,0,$389.11,$389.11,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1651,Inf & Toddlers,Infant Girl Separates,18M,11,11,0,$109.89,$109.89,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1652,Inf & Toddlers,Infant Girl Separates,24M,14,14,0,$137.86,$137.86,$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1653,Inf & Toddlers,Infant Girl Separates,3M,21,21,0,$231.89,$231.89,$0.00,2,2,0,$19.78 ,$19.78 ,$0.00 
1654,Inf & Toddlers,Infant Girl Separates,6M,24,24,0,$234.17,$234.17,$0.00,1,1,0,$10.39 ,$10.39 ,$0.00 
1655,Inf & Toddlers,Infant Girl Separates,9M,87,87,0,$890.83,$890.83,$0.00,6,6,0,$66.54 ,$66.54 ,$0.00 
1656,Inf & Toddlers,Infant Girl Sets,12M,"1,399",822,577,"$17,466.94","$11,497.69","$5,969.25",96,42,54,"$1,028.58 ",$553.98 ,$474.60 
1657,Inf & Toddlers,Infant Girl Sets,18M,"1,461",801,660,"$18,100.99","$11,165.39","$6,935.60",146,93,53,"$1,708.48 ","$1,211.48 ",$497.00 
1658,Inf & Toddlers,Infant Girl Sets,24M,"1,674",888,786,"$20,830.62","$12,706.62","$8,124.00",140,62,78,"$1,542.89 ",$836.39 ,$706.50 
1659,Inf & Toddlers,Infant Girl Sets,6-9M,174,174,0,"$2,255.06","$2,255.06",$0.00,19,19,0,$241.61 ,$241.61 ,$0.00 
1660,Inf & Toddlers,Neutral Layette,0-3M,141,141,0,"$1,120.60","$1,120.60",$0.00,17,17,0,$131.84 ,$131.84 ,$0.00 
1661,Inf & Toddlers,Neutral Layette,3-6M,59,59,0,$469.81,$469.81,$0.00,7,7,0,$52.73 ,$52.73 ,$0.00 
1662,Inf & Toddlers,Neutral Layette,6-9M,201,201,0,"$1,604.79","$1,604.79",$0.00,14,14,0,$109.06 ,$109.06 ,$0.00 
1663,Inf & Toddlers,Newborn Boy Sets,0-3M,43,43,0,$385.67,$385.67,$0.00,6,6,0,$53.85 ,$53.85 ,$0.00 
1664,Inf & Toddlers,Newborn Boy Sets,12M,80,80,0,$924.41,$924.41,$0.00,27,27,0,$303.34 ,$303.34 ,$0.00 
1665,Inf & Toddlers,Newborn Boy Sets,18M,79,79,0,$965.21,$965.21,$0.00,37,37,0,$430.13 ,$430.13 ,$0.00 
1666,Inf & Toddlers,Newborn Boy Sets,24M,68,68,0,$830.93,$830.93,$0.00,16,16,0,$187.95 ,$187.95 ,$0.00 
1667,Inf & Toddlers,Newborn Boy Sets,3-6M,146,146,0,"$1,683.39","$1,683.39",$0.00,18,18,0,$223.03 ,$223.03 ,$0.00 
1668,Inf & Toddlers,Newborn Boy Sets,3M,184,184,0,"$2,926.16","$2,926.16",$0.00,15,15,0,$179.06 ,$179.06 ,$0.00 
1669,Inf & Toddlers,Newborn Boy Sets,6-9M,80,80,0,$679.61,$679.61,$0.00,15,15,0,$129.46 ,$129.46 ,$0.00 
1670,Inf & Toddlers,Newborn Boy Sets,6M,345,345,0,"$5,149.36","$5,149.36",$0.00,32,32,0,$411.29 ,$411.29 ,$0.00 
1671,Inf & Toddlers,Newborn Boy Sets,9M,352,352,0,"$5,227.38","$5,227.38",$0.00,43,43,0,$553.78 ,$553.78 ,$0.00 
1672,Inf & Toddlers,Newborn Boy Sets,NB,108,108,0,"$1,995.43","$1,995.43",$0.00,0,0,0,$0.00 ,$0.00 ,$0.00 
1673,Inf & Toddlers,Newborn Dresses,0-3M,535,535,0,"$5,801.06","$5,801.06",$0.00,53,53,0,$649.07 ,$649.07 ,$0.00 
1674,Inf & Toddlers,Newborn Dresses,12M,86,86,0,"$1,793.14","$1,793.14",$0.00,4,4,0,$58.46 ,$58.46 ,$0.00 
1675,Inf & Toddlers,Newborn Dresses,18M,13,13,0,$191.12,$191.12,$0.00,3,3,0,$44.97 ,$44.97 ,$0.00 
1676,Inf & Toddlers,Newborn Dresses,24M,63,63,0,"$1,257.37","$1,257.37",$0.00,8,8,0,$166.43 ,$166.43 ,$0.00 
1677,Inf & Toddlers,Newborn Dresses,6-9M,756,756,0,"$8,822.14","$8,822.14",$0.00,45,45,0,$540.05 ,$540.05 ,$0.00 
1678,Inf & Toddlers,Newborn Dresses,6M,178,178,0,"$2,307.02","$2,307.02",$0.00,12,12,0,$155.88 ,$155.88 ,$0.00 
1679,Inf & Toddlers,Newborn Dresses,9-12M,419,419,0,"$4,617.12","$4,617.12",$0.00,17,17,0,$151.53 ,$151.53 ,$0.00 
1680,Inf & Toddlers,Newborn Dresses,9M,123,123,0,"$1,595.82","$1,595.82",$0.00,20,20,0,$253.31 ,$253.31 ,$0.00 
1681,Inf & Toddlers,Newborn Girl Sets,0-3M,345,345,0,"$4,469.86","$4,469.86",$0.00,11,11,0,$140.94 ,$140.94 ,$0.00 
1682,Inf & Toddlers,Newborn Girl Sets,12M,75,75,0,$962.56,$962.56,$0.00,6,6,0,$67.55 ,$67.55 ,$0.00 
1683,Inf & Toddlers,Newborn Girl Sets,18M,34,34,0,$435.81,$435.81,$0.00,3,3,0,$35.72 ,$35.72 ,$0.00 
